"player","mapsPlayed","impact","rating"
"VINI",602,-0.00437311663919221,0.97
"interz",325,-0.00437525752443013,0.94
"DJOXiC",19,-0.00437956886626419,NA
"Laz",15,-0.004382433603109,NA
"MATYS",11,-0.00438659290996164,NA
"ASERE",1,-0.00439190669887833,NA
"ZEDKO",121,-0.00440459117652218,0.93
"reversive",15,-0.00440521341328226,NA
"pyth",186,-0.00440709732438368,0.99
"autostop",2,-0.0044239110344636,NA
"1eeR",20,-0.00443839102190535,NA
"rallen",404,-0.00445171281578517,0.99
"kAyle",3,-0.00446116303403418,NA
"BirdehBox",2,-0.00446260900161611,NA
"shinobi",44,-0.00446858225447532,NA
"acAp",12,-0.00447589891119169,NA
"LETN1",324,-0.00448467484868804,0.92
"5lav",1,-0.00448793404492161,NA
"XELLOW",13,-0.00449061243586025,NA
"HEAP",76,-0.00449193931133023,NA
"nexa",759,-0.00450116016964255,1.05
"333ed2k",9,-0.00450482643041401,NA
"BL1TZ",20,-0.00450857435713096,NA
"Nksu",3,-0.00450892756128673,NA
"skullz",9,-0.00452080194141547,NA
"frei",11,-0.00454641596733181,NA
"JUST",81,-0.00454951306065571,NA
"psycho",10,-0.00455179336584253,NA
"flamie",964,-0.00457721153777318,1.04
"waneG",11,-0.00458607891677519,NA
"dzt",8,-0.00459103351657935,NA
"Bobosaur",10,-0.00459322178895412,NA
"Happy",565,-0.00459395105805075,1.02
"bee",13,-0.00459447377483592,NA
"Lukki",46,-0.00460305561515899,0.79
"malbsMd",45,-0.00461915549733129,NA
"Slemmy",109,-0.00462291234538869,0.8
"RuStY",118,-0.00463021443433398,0.95
"Rock1nG",20,-0.00463508225490559,NA
"PALM1",4,-0.00463906127957539,NA
"Svedjehed",4,-0.00464500584092997,NA
"Jaybk",2,-0.00465298524469489,NA
"Rejin",2,-0.00465300411093819,0.44
"friberg",667,-0.00465339979285669,0.98
"Blastinho",6,-0.00465920974828406,NA
"apEX",1152,-0.00465989172193144,1.03
"Jinxx",12,-0.00466264973799268,NA
"Jayzwalkingz",31,-0.00467169435762296,0.76
"PTC",10,-0.00467880067794833,NA
"xCeeD",17,-0.00469292576346085,NA
"poem",9,-0.00469460977859416,NA
"kUcheR",30,-0.00469521816010774,0.98
"szejn",10,-0.00471962358161459,NA
"Zilkenberg",21,-0.00472884675446287,NA
"LOGAN",153,-0.00473298286320502,0.91
"Fuks",18,-0.00473581235343867,0.77
"buster",661,-0.00473633122563163,1.03
"junior",125,-0.00473957535559564,0.89
"spaze",97,-0.00475434048595326,0.89
"LUCAS1",595,-0.00475501915761636,1.04
"uli",13,-0.00475733803131974,NA
"JamezIRL",17,-0.00476763195265664,0.59
"Swisher",17,-0.00478141857718272,NA
"rain",1208,-0.00478341872427557,1.08
"nosraC",8,-0.00479077636427934,NA
"vice",99,-0.00480349899064159,0.76
"fnx",319,-0.00480544854467947,1.11
"thief",8,-0.00481165749023228,NA
"Toy",14,-0.00481186161202636,NA
"DemQQ",33,-0.00484142732901307,0.87
"ProbLeM",14,-0.00485219140855748,NA
"fr0slev",36,-0.00487235748733201,NA
"TenZ",33,-0.00488264666398019,1.01
"exit",45,-0.00491033643384657,NA
"asmo",2,-0.00494578761147175,NA
"EasTor",51,-0.00495863427100065,NA
"darti",10,-0.00496049065490027,NA
"aumaN",70,-0.0049692259753976,NA
"no_one",32,-0.00497325458872122,NA
"chop",5,-0.00499732187317754,NA
"cajunb",873,-0.00500326405489728,1.06
"roman",15,-0.00501579595927062,NA
"kSTYLE",2,-0.00502215048456925,NA
"ALEX",604,-0.00503966023577358,0.98
"Snax",751,-0.00505656050635621,1.03
"icem4N",25,-0.0050569431682387,NA
"Duplicate",144,-0.00506670524865809,0.95
"kaper",83,-0.00507661909003154,0.94
"spyleadeR",156,-0.00508417884602134,0.96
"Nodios",55,-0.00509245205728277,NA
"4pack",12,-0.0050965023754084,NA
"xevR",9,-0.00510907733246549,NA
"oskar",793,-0.00511364595790807,1.14
"zewsy",47,-0.00512165964739734,NA
"J0hnny",3,-0.00513233996777179,NA
"Inzta",24,-0.00513448519132892,0.94
"Sergiz",29,-0.00514667040034341,0.89
"Boaster",7,-0.00515339981672879,NA
"juho",95,-0.00515877762905312,NA
"niko",915,-0.00516650845673695,1.02
"RIKO",14,-0.00517902875380018,NA
"chopper",546,-0.00518335514739801,0.96
"moose",143,-0.00519765759106333,NA
"wenton",85,-0.00519860051470071,0.95
"rAge",30,-0.00522159389753961,NA
"NK4Y",16,-0.00522344235640097,NA
"PORKiEE",2,-0.00522690525632457,NA
"matty",15,-0.00522936917748053,NA
"wiz",11,-0.005231717744205,NA
"takej",15,-0.00523348032621332,NA
"kRYSTAL",369,-0.00523927963478896,0.82
"LSG",2,-0.00524526598532843,NA
"H4RR3",47,-0.00524653852975927,NA
"fox",155,-0.00524912080752552,1
"ELUSIVE",18,-0.00524957007294374,NA
"Twixie",21,-0.00525235688710279,NA
"MOLSI",24,-0.0052891116632666,NA
"BouLy",8,-0.00529983309521732,NA
"spamzzy1",2,-0.00530638382043306,NA
"SADDYX",26,-0.0053136342942234,NA
"rmn",92,-0.00532096273992147,NA
"BTN",12,-0.00532593403446421,NA
"tucks",32,-0.00532696595754757,0.56
"SileNt",75,-0.00533132658796685,0.82
"vSa",27,-0.00533849117095376,NA
"mds",129,-0.00535038927749465,NA
"Xant3r",4,-0.00535413563852746,NA
"dennyslaw",147,-0.00535920950421064,1.06
"Ramz1kBO$$",50,-0.00536978535179451,NA
"Nivera",68,-0.00538806653729292,1.08
"FL1T",574,-0.00540225541171797,1.06
"pashaBiceps",645,-0.00541303137758403,1
"Karus",24,-0.00544442760836057,NA
"arT",603,-0.00544490110803109,1.02
"broky",409,-0.00545063009288617,1.07
"nmt",3,-0.00545171916466787,NA
"Walco",11,-0.00547533960292307,NA
"Bymas",271,-0.00547870115388789,1
"f4stzin",23,-0.00548739858641553,NA
"dumau",49,-0.00549554612631752,NA
"NBK-",1014,-0.00551087378166572,1.02
"Snappi",1014,-0.0055303677009504,0.96
"BlackMamba",5,-0.00554448101126442,NA
"Geniuss",4,-0.00554624294006177,NA
"valens",22,-0.00556129577055328,0.58
"Oderus",23,-0.00557749077259893,NA
"JoshRT",6,-0.00558366036141543,NA
"PASHANOJ",18,-0.00558654381594024,NA
"HADOUKEN",2,-0.00558827491181372,NA
"def",25,-0.00559729963494295,NA
"wannafly",5,-0.00559948514237831,NA
"Lekr0",916,-0.00562074790890171,1.04
"ponczek",47,-0.00562112618461745,NA
"mono",60,-0.00563470338782683,NA
"CyberFocus",17,-0.00564003005228327,NA
"kalinka",37,-0.00564941321146063,0.96
"nex",530,-0.00565036186601912,1.07
"TENZKI",311,-0.00567143247863852,1
"RpK",1050,-0.00567535550938059,1
"Noktse",16,-0.00567603472995641,NA
"barce",15,-0.00568527414415765,NA
"YEKINDAR",323,-0.00568532987843206,1.11
"bubble",512,-0.00568689191358345,0.98
"pita",38,-0.00569115906305628,0.74
"ayken",14,-0.00570177790507422,NA
"ncl",20,-0.00570184711773085,NA
"mch",18,-0.0057129716735618,0.74
"zEVES",23,-0.00572884043743997,NA
"MetaL",12,-0.00573917484675122,NA
"Rickeh",299,-0.00574647674832739,1.07
"dycha",299,-0.00575012439963629,1.08
"rooRoooo",19,-0.00575194447678211,NA
"MUTiRiS",91,-0.00575244714705006,NA
"kioShiMa",512,-0.00575439298380917,1.02
"CRAZY_KING",1,-0.00576989250526463,NA
"Professor_Chaos",34,-0.00579570519078133,NA
"arki",88,-0.00581442732368776,NA
"Forester",359,-0.00583383090823974,1.01
"Voltage",39,-0.00586193377288356,NA
"AdreN",900,-0.00586897456481396,0.99
"HECTOz",13,-0.00587357448298166,NA
"NaToSaphiX",149,-0.005891249709559,0.9
"DiE",3,-0.00589805530262411,NA
"STYKO",947,-0.00589900478054159,1
"Lucky",374,-0.00590127231155395,0.97
"Lucky",374,-0.00590127231155395,0.97
"dragunov",9,-0.00590576288833871,NA
"ckzao",3,-0.0059183786201627,NA
"fix",22,-0.00591904628276672,NA
"AiyvaN",32,-0.00591954290062525,NA
"leman",50,-0.00592119670373889,NA
"refrezh",335,-0.00592576461973482,1
"ScrunK",26,-0.00592791869346424,NA
"Benkai",36,-0.00594129181190626,NA
"electronic",1005,-0.0059444648949432,1.14
"GeT_RiGhT",756,-0.00595352114876509,1.04
"vanity",137,-0.00597847011961081,0.96
"Kylar",26,-0.00598083114380762,NA
"b4rtiN",65,-0.00598661235694079,NA
"denis",675,-0.00600094193197684,0.95
"JT",216,-0.00600588738871019,0.86
"jedqr",61,-0.00602641655879469,NA
"effys",8,-0.00605880639114775,NA
"spiker",14,-0.00610437723413121,NA
"els",20,-0.00613207392048757,NA
"LEGIJA",301,-0.00616279679230005,0.88
"ryk",9,-0.00617586962520372,NA
"xiaosaGe",19,-0.00617839920792237,NA
"FGB",5,-0.006182558913735,NA
"dukefissura",18,-0.00619910156819286,NA
"atter",31,-0.00620012839865032,NA
"penny",29,-0.00620042089173909,NA
"slaxz-",88,-0.00620436172193385,NA
"Fadey",25,-0.00620444548549075,NA
"BnTeT",370,-0.00622534962768646,1.04
"supra",43,-0.00623209683404015,NA
"food",56,-0.00624511229663099,NA
"wizard",3,-0.00625056038007376,NA
"alex",142,-0.00625640298246499,1.03
"INS",131,-0.00625737904778577,1.05
"Derek",2,-0.00627199785281657,NA
"Lack1",328,-0.00627840038762492,0.93
"mar",37,-0.00629163845448265,NA
"jks",927,-0.00630275545469446,1.05
"PERCY",62,-0.00630657641663727,NA
"liTTle",24,-0.0063410504135298,NA
"Kaze",68,-0.00635032275685462,NA
"v1c7oR",478,-0.00635293598394149,0.99
"Jumpy",21,-0.00636164097822715,0.62
"ben1337",32,-0.00636213141222602,NA
"a2z",27,-0.00636555374767777,0.84
"Skadoodle",673,-0.0063853433661624,1.02
"tabac0",5,-0.00642327234620747,NA
"dayV1D",3,-0.00643190623425574,NA
"Retla",2,-0.00647267893630252,NA
"Snakes",30,-0.00647665427154223,NA
"MAJ3R",390,-0.00647867304652563,1
"YY",2,-0.0064977097689639,NA
"fame",57,-0.00654043701469587,NA
"MAiNLiNE",54,-0.00654855345495305,0.81
"Liazz",339,-0.0065492332531085,0.99
"gejmzilla",5,-0.00660929812448155,NA
"kenzor",29,-0.00662355331033201,NA
"inVert",17,-0.00666028168417628,NA
"Hyper",91,-0.00666423071805305,0.9
"busta",2,-0.00667292444845536,NA
"STOMP",69,-0.00667776432769994,NA
"crony",1,-0.00669008147246679,NA
"dimasick",73,-0.0066941023444486,NA
"FugLy",510,-0.00670437492575711,0.98
"yay",171,-0.00670968683710134,0.94
"akez",19,-0.00672185851627569,NA
"abE",33,-0.00672993982975966,NA
"RAiLWAY",10,-0.00673536574606567,NA
"Jackinho",63,-0.00675275147235445,0.96
"blackie",1,-0.00675394287785974,NA
"shokz",52,-0.00676345015169409,NA
"maeVe",49,-0.00676567665674757,NA
"di^",2,-0.00678112791717023,NA
"truth",18,-0.00678850218639224,NA
"spaz",17,-0.00679605664330349,NA
"Texta",22,-0.006796135172779,NA
"maektig",7,-0.00681284907122988,NA
"Nifty",436,-0.00681387984078637,0.95
"rindA",15,-0.00681724546927286,NA
"sLowi",176,-0.0068236865283299,0.95
"almazer",556,-0.0068273304263759,0.98
"JiNKZ",65,-0.00685550521157279,NA
"yel",285,-0.00685565819903224,NA
"kayeyo",2,-0.00686352709834402,NA
"keev",226,-0.00688471863969209,0.98
"maRky",18,-0.00688641497747921,NA
"paz",402,-0.00688991130400732,1.09
"crow",15,-0.00689389194309795,NA
"just9n",46,-0.006898147487158,0.93
"bottle",46,-0.00690466769430942,NA
"w1nt3r",39,-0.00690492052454022,NA
"desi",39,-0.00693083371370434,0.93
"gxx-",16,-0.00694560329664632,NA
"adreN",87,-0.00699640071639099,0.94
"Patron",18,-0.00699696867484839,NA
"gMd",39,-0.00700786373966464,NA
"becker",13,-0.00700867004554045,NA
"matHEND",33,-0.00702574287873113,0.91
"SANJI",524,-0.00703988999291299,0.92
"snatchie",578,-0.00705732229239443,0.99
"ec1s",7,-0.00706870638133601,NA
"forget",9,-0.00711278378083038,NA
"ToM223",34,-0.0071182998792707,NA
"KEi",24,-0.00713036293301227,NA
"xeta",44,-0.00714911398446968,NA
"ShahZaM",378,-0.00715497176714918,1.04
"mCe",20,-0.00717075839546531,NA
"Marek",6,-0.00719981785367296,NA
"Pimp",265,-0.00724180220808103,0.97
"LOVEYY",98,-0.00725553385759842,1.04
"AnJ",67,-0.00725635665154418,1.05
"Plopski",468,-0.00726770315640189,1.02
"b0denmaster",4,-0.00727216432319149,NA
"mynio",41,-0.00730172901279199,NA
"SecretAgent",2,-0.00731360564593234,NA
"Xizt",699,-0.00736342906609824,0.97
"keshandr",85,-0.00736468092227612,0.77
"duz",3,-0.00738660913340423,NA
"tatazin",23,-0.00740647488643019,NA
"stanislaw",947,-0.00742070151357483,0.97
"pNshr",95,-0.00743192918976703,0.91
"neaLaN",105,-0.00746445947286229,NA
"Marcelious",26,-0.00754259624580876,NA
"USTILO",438,-0.00754887028110176,0.97
"sonic",16,-0.00755738260187386,NA
"OCEAN",26,-0.00756538757089623,NA
"advent",148,-0.00757160990682145,0.84
"Viva",21,-0.0075735490338669,NA
"land1n",11,-0.00758617800454898,NA
"Impulse",49,-0.007620849452638,0.76
"lunAtic",39,-0.00764333847131702,NA
"seized",441,-0.00765075326873601,0.98
"xand",47,-0.00768159255120698,NA
"ptr",223,-0.00773017880665796,0.98
"lollipop21k",131,-0.00777130615568688,NA
"TMB",54,-0.00779022731177283,NA
"honda",46,-0.00779579859104782,0.86
"fleav",17,-0.00784528130484945,NA
"RCF",34,-0.00784969143506981,NA
"ImpressioN",29,-0.00786123016684528,NA
"leo_drk",65,-0.00787454176085562,NA
"MINISE",235,-0.0079415630973576,1.09
"Edward",666,-0.00796464136677433,1
"gabesson",15,-0.00801426480525519,NA
"JaCkz",603,-0.00802646434164404,0.97
"steel",592,-0.00802664766005371,0.97
"steel",592,-0.00802664766005371,0.95
"kolor",23,-0.00804957002702718,NA
"hitMouse",19,-0.00807980642347872,NA
"yam",130,-0.00809451336269025,0.9
"wayLander",336,-0.00810262526375862,0.88
"vsm",40,-0.00810826031984859,NA
"zews",140,-0.00811049260240902,0.77
"Pro.",5,-0.00812112091588755,NA
"naSu",49,-0.00812177179438019,0.62
"cam",37,-0.00813103255085045,NA
"mikeS",54,-0.0081542499178169,NA
"glow",43,-0.0081593780979704,NA
"Infinite",44,-0.0081884022943671,NA
"sAw",113,-0.00820942163168369,NA
"stan1ey",20,-0.00821148865331926,NA
"oxygeN",88,-0.00822486216774053,0.9
"AZR",757,-0.00824475509615435,0.97
"danoco",30,-0.00827692424063618,NA
"nak",27,-0.00828525058177416,NA
"stfN",93,-0.00829037405985342,NA
"sycrone",41,-0.00830798992096973,NA
"iDISBALANCE",286,-0.00833538305012565,1.05
"swag",54,-0.00833837328402505,1.11
"trk",139,-0.00836468092243246,0.97
"MSL",886,-0.00843164180415902,0.93
"Zero",380,-0.00845081842818413,1.02
"ANGE1",686,-0.00847060723181551,1.01
"Sonic",211,-0.00851227652913512,1.03
"tabseN",994,-0.00853072467211819,1.1
"horvy",21,-0.00854792276524943,NA
"meyern",98,-0.00856002798286432,0.92
"crush",75,-0.00859619418532084,0.88
"GruBy",449,-0.00862468513096072,1.05
"balblna",91,-0.00866201272002569,0.81
"zakk",27,-0.00866365051795353,0.71
"LILMAN",50,-0.0086878181163384,0.81
"arvid",39,-0.00868997333729354,NA
"ScreaM",597,-0.00869514840499014,1.11
"Vegi",102,-0.00869706674789589,0.98
"Jamppi",72,-0.00869869256492454,0.97
"dragonfly",83,-0.00873768629959383,NA
"HZ",45,-0.00873953231099961,NA
"TOAO",300,-0.00875623530491455,0.94
"flickz",5,-0.00878330217384986,NA
"ap0c",34,-0.00878446964765536,NA
"Bubzkji",372,-0.00878958454852103,1.05
"TEKO",5,-0.00881056542220986,NA
"Jonji",141,-0.00890804836232536,0.94
"niki1",43,-0.00893186283888163,NA
"RUBINO",437,-0.00893555551044961,0.98
"ISSAA",673,-0.00894536523626124,1.05
"arch",36,-0.00894644090941185,NA
"NENO",45,-0.00896428488455274,NA
"Baaten",69,-0.0089728576914646,NA
"REDSTAR",109,-0.00898201826373696,1
"flashie",36,-0.00898998564401828,NA
"smiley",24,-0.00899458725439818,NA
"kzy",82,-0.00901043733775366,NA
"Savage",118,-0.00916981248673185,1.04
"jdm64",515,-0.00917662303622069,0.99
"tahsiN",53,-0.00920326899840363,NA
"mouz",353,-0.00922935604039238,0.99
"1962",13,-0.00923488300060163,NA
"djL",56,-0.00923629523889224,NA
"ztr",66,-0.00923995872308069,0.86
"tiziaN",799,-0.00927472888414917,0.94
"Furlan",617,-0.00932100261457896,1
"pesadelo",45,-0.00932216772684458,NA
"seang@res",190,-0.00933717921407167,0.87
"neptune",102,-0.00934482328459954,0.83
"solo",43,-0.00936772889623166,NA
"guerri",37,-0.00937623714721722,0.74
"Davidp",87,-0.00944937650542924,NA
"Grim",280,-0.00945568257814972,0.98
"pronax",278,-0.00945772624751861,0.84
"Kvik",122,-0.00946940729397417,0.99
"nonick",14,-0.00947783524918938,NA
"Spongey",48,-0.0094923419714601,NA
"kressy",108,-0.00950404139338789,NA
"mopoz",138,-0.00962089148015179,1.05
"Psycho",34,-0.00969036570331492,0.79
"ZOREE",214,-0.0096937570872762,0.97
"ROBO",33,-0.0097045747751218,NA
"Machinegun",33,-0.00972516930370891,NA
"ryx",105,-0.00973662669789533,1.02
"fenvicious",33,-0.00989277507675278,0.62
"Surreal",238,-0.00991932887810145,NA
"Hiko",291,-0.00992211911192795,0.99
"kinqie",63,-0.00993657554610347,0.97
"CONNOR93",55,-0.00995189281574536,0.71
"torben",81,-0.0099541013445395,NA
"Kjaerbye",1048,-0.00998557450848881,1.08
"RUSH",1019,-0.0099979879549181,0.99
"prt",45,-0.0100241307953317,NA
"somebody",453,-0.0100276522640624,0.97
"nawrot",24,-0.0100399168067604,NA
"SHiPZ",456,-0.0100502970363784,1.03
"max",25,-0.0100674249879425,NA
"APE",40,-0.0100846890003323,NA
"hutji",124,-0.01009575201225,0.9
"reltuC",353,-0.0101053982688552,0.95
"es3tag",787,-0.0101459722548708,1.03
"Maikelele",214,-0.0101585036912866,0.99
"kaboose",41,-0.0103532959574157,NA
"zehN",391,-0.0103723448910579,1.04
"Shakezullah",84,-0.0103815154949516,NA
"motm",155,-0.0104180478566553,0.99
"Cooper",83,-0.0104666079464629,NA
"hampus",544,-0.01046696172413,1.03
"Goofy",66,-0.0104741017409174,NA
"facecrack",406,-0.010550328565256,1
"Dosia",600,-0.0105513482272526,0.97
"SPELLAN",111,-0.0105877029175719,NA
"MODDII",732,-0.010594039058809,0.99
"TaZ",561,-0.0106403238837137,0.96
"daps",652,-0.0106520780951978,0.88
"zhokiNg",165,-0.0107022447467484,1.05
"freddieb",407,-0.0107263335708233,0.98
"znajder",303,-0.0107418867325584,1.04
"freakazoid",214,-0.0107953487065533,0.96
"Flarich",45,-0.0107965099033504,NA
"b",487,-0.0107979077205207,NA
"Luz",52,-0.010810530198849,NA
"fejtZ",58,-0.0108202323467619,1
"boX",141,-0.0108293134609061,NA
"cJ",28,-0.0108561960571624,NA
"hallzerk",111,-0.0109402022963093,NA
"FNS",362,-0.0109623523008105,0.86
"doplan",435,-0.0110008704773114,NA
"zqkS",26,-0.0110090231702727,0.73
"arya",62,-0.0110699160158756,NA
"koosta",541,-0.011127380046765,1.01
"xseveN",508,-0.0111952976526491,0.96
"Pollo",31,-0.0112165521924229,NA
"loWel",286,-0.0112491314051919,1.04
"Thomas",105,-0.011263900402031,NA
"robiin",110,-0.0113741772864732,NA
"MiGHTYMAX",125,-0.0113926243387707,NA
"Shara",163,-0.0113944795691644,0.89
"BARBARR",145,-0.0114164740296673,0.95
"DavCost",135,-0.0114516717111762,1.04
"xms",324,-0.0114536415408519,0.96
"imoRR",38,-0.0115458822489366,NA
"SicK",298,-0.0115514424002223,1.02
"Golden",629,-0.0115653138493819,0.89
"seb",57,-0.0116269881624197,NA
"HS",211,-0.0116292559942265,1.07
"Zellsis",75,-0.0116512318461744,0.88
"Tommy",35,-0.0116774638776446,NA
"n0rb3r7",129,-0.0116830211816578,0.93
"SZPERO",367,-0.0117281423877319,0.98
"floppy",218,-0.01175182890237,1.07
"jasonR",93,-0.0118016487009525,0.87
"ub1que",32,-0.0118037915100289,NA
"splashske",37,-0.0118527099430345,NA
"WARDELL",156,-0.0118844849748624,0.98
"EXUS",46,-0.0119449012746386,NA
"HooXi",140,-0.0119449954600308,0.86
"oskarish",98,-0.0120081021776291,1.07
"Freeman",112,-0.0120120405207671,0.91
"PKL",200,-0.0120630578748058,NA
"devoduvek",208,-0.0120745294425505,0.99
"DEVIL",235,-0.0122204960266559,0.93
"iDk",60,-0.0122290845471894,1.03
"emagine",44,-0.0122822517914607,NA
"tb",118,-0.0124139851069847,1.01
"Hatz",59,-0.0124377278654029,0.94
"Relyks",179,-0.0124700727583182,0.97
"roca",114,-0.0124839548526283,1.05
"kNgV-",355,-0.0125700638139627,1
"Drone",53,-0.0126269989550284,NA
"HUNDEN",247,-0.0126331379044335,0.82
"NEKIZ",198,-0.0126887226353828,NA
"COLDYY1",139,-0.0126897732727278,0.97
"BIT",48,-0.0126931573724927,NA
"PlesseN",91,-0.0126983234607483,0.74
"to1nou",255,-0.012870902376354,0.94
"WorldEdit",408,-0.0129205237651296,1.05
"mirbit",94,-0.0130276509184562,1.02
"morelz",131,-0.0130447613296925,0.87
"reatz",200,-0.013061262518689,0.95
"DeStiNy",100,-0.0130718006097295,NA
"Maluk3",87,-0.0130727041037515,0.9
"Maniac",141,-0.0130730375854245,1.04
"Relaxa",87,-0.0131047106771353,NA
"aliStair",58,-0.0131158656464472,0.91
"Dima",142,-0.0132139804617112,0.93
"zeff",54,-0.0132282536848079,NA
"Jyo",144,-0.013292808850379,NA
"MICHU",590,-0.0134737640659227,1.03
"hazed",183,-0.0135712632791283,0.92
"Subroza",134,-0.0136014503878647,0.98
"chelo",173,-0.0136235621053766,NA
"svyat",82,-0.0138682314399847,0.94
"Maka",145,-0.0142096711359502,0.9
"DESPE",138,-0.0142701103827925,0.91
"gade",534,-0.0142867710552714,0.97
"ngiN",398,-0.014413780782881,0.93
"waterfaLLZ",100,-0.0144348413166957,0.97
"NEO",705,-0.0145849810678553,0.95
"KrizzeN",183,-0.0147211145373424,0.91
"B1ad3",338,-0.0147300270331372,0.81
"ofnu",49,-0.0147767322711522,NA
"Ex6TenZ",306,-0.0148093290982822,0.96
"HSK",54,-0.0148986075929419,NA
"Spiidi",610,-0.0151146798535918,0.97
"jR",137,-0.0154737123152267,0.98
"SEMPHIS",134,-0.0156629161092768,0.99
"AcilioN",439,-0.0156714313972755,0.9
"hAdji",173,-0.0159351712650815,1
"jmqa",118,-0.0160280054878792,0.9
"crisby",85,-0.0160530470730628,NA
"phr",422,-0.0161663409241752,0.93
"dephh",274,-0.0163847516052548,0.95
"XigN",67,-0.0164309944293603,NA
"shz",127,-0.016607570748715,NA
"S0tF1k",168,-0.0166534251177115,0.79
"mitch",137,-0.0169496128255225,0.9
"xartE",99,-0.0169998908564645,NA
"DAVEY",109,-0.0170022151910236,NA
"ryann",85,-0.0171195746165647,NA
"ANDROID",249,-0.0171820583271566,0.98
"emi",223,-0.0185216232631068,0.87
"Uber",92,-0.0194490160161787,0.79
"CRUC1AL",180,-0.0198126548839716,NA
